can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,predicted_points
True,False,100.0,100.0,491501,0,0,-2,2,0,3,1.0,1.0,0,216,0,330,False,174,129,43,516,0.0,False,448,0.1,False,,0,12,14,12191,0,11729,0,0,0.0,483,241.0,244,269,False,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,668,255,662,256,631,244,668,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,589,342,239,5,675,258,506,184,0.0,0.0,0.0
True,False,100.0,100.0,440148,0,0,-1,1,0,3,1.0,1.0,0,496,0,331,False,174,372,44,382,0.0,False,478,0.1,False,,0,12,14,30396,0,30939,0,0,0.0,512,241.0,292,616,False,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,674,258,670,259,644,248,674,258,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,529,318,282,16,681,261,473,173,0.0,0.0,0.0
True,False,0.0,0.0,197464,0,0,0,0,0,2,0.0,0.0,0,373,0,332,False,61,87,40,167,0.0,False,547,0.1,False,,4,12,14,4026,0,17765,0,0,0.0,527,,409,618,False,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,597,204,581,202,540,191,597,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,647,170,86,40,605,204,526,183,0.0,0.0,0.0
True,False,100.0,100.0,441428,0,0,-6,6,0,2,0.8,1.0,0,221,0,333,False,174,58,39,393,0.7,False,558,1.0,False,,0,12,14,342503,0,825979,0,0,2.3,596,241.0,250,575,False,393,488,0,0,0,12,1,0,0,2,0,0,0,38,119.4,29.1,15,16.5,4,0.1,0.18,0.28,10.38,0,0,0,0,0,0,0,374,133,408,144,416,146,413,143,,,,,,,0.02,0.0,0.03,0.05,1.91,2.21,759,249,56,20,543,184,203,80,0.74,0.0,9.725
True,False,0.0,0.0,219937,0,0,0,0,0,2,0.0,0.0,0,427,0,334,False,76,53,40,248,0.0,False,715,0.0,False,,4,12,14,828,0,14601,0,0,0.0,598,241.0,309,618,False,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,601,207,586,205,545,194,601,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,653,174,92,44,608,206,564,196,0.0,0.0,0.0
True,False,,,122798,0,0,-2,2,0,2,2.5,1.0,2,24,0,335,False,174,603,58,65,2.8,False,573,4.0,False,,0,12,14,1169940,0,1300850,0,0,15.7,613,243.0,281,209,False,65,2479,0,1,10,32,1,0,0,3,1,0,4,397,395.4,668.7,182,124.4,29,1.12,4.27,5.39,26.9,0,0,0,0,0,0,0,183,67,41,6,198,38,105,19,2.0,,,,,,0.04,0.0,0.16,0.2,0.98,1.16,89,7,712,261,177,54,98,37,1.05,0.36,90.53724034788738
True,False,100.0,100.0,424876,0,0,-4,4,4,3,6.5,1.0,2,124,0,336,False,174,228,61,356,4.0,False,649,2.7,False,,0,12,14,970976,0,951769,0,0,23.4,681,98.0,46,509,False,356,2485,6,10,12,29,0,0,0,6,0,0,14,605,589.8,794.8,601,198.1,29,6.94,6.06,13.0,26.78,0,0,0,0,0,0,0,104,39,22,18,50,31,33,26,5.0,,2.0,,,,0.25,0.0,0.22,0.47,0.97,1.05,72,44,737,307,45,22,118,38,1.05,0.43,142.15164610389613
True,False,100.0,100.0,214285,0,0,-4,4,0,2,1.5,1.0,0,287,0,337,False,174,185,46,228,2.4,False,679,0.2,False,,0,12,14,48773,0,80115,0,0,9.3,706,83.0,150,239,False,228,829,0,1,4,8,0,0,0,2,0,0,3,217,202.0,260.7,60,52.5,9,0.39,2.32,2.71,9.03,0,0,0,0,0,0,0,309,115,169,34,321,101,288,86,3.0,,,,,,0.04,0.0,0.25,0.29,0.98,0.87,354,50,453,218,221,72,354,134,0.98,0.43,43.267578615828604
True,False,,,97032,0,0,7,-7,0,2,3.2,1.0,1,505,0,339,False,174,603,67,800,3.9,False,754,25.6,False,,0,12,14,3763048,0,2640817,0,0,21.3,727,152.0,0,145,False,800,3330,3,1,14,38,0,0,0,5,0,0,8,631,932.6,206.6,299,143.7,37,2.22,0.98,3.2,36.13,0,0,0,0,0,0,0,14,2,205,46,116,9,84,11,,,3.0,,,,0.06,0.0,0.03,0.09,0.98,1.03,37,2,767,267,57,5,11,3,1.0,0.38,144.8492222222222
True,False,100.0,100.0,223541,0,0,-2,2,0,3,1.8,1.0,0,152,0,636,False,174,226,68,270,1.2,False,130,0.2,False,,0,12,14,55709,0,55187,0,0,1.0,139,106.0,383,508,False,270,103,0,0,0,3,0,0,0,0,0,0,0,16,9.0,23.5,36,6.7,1,0.34,0.15,0.49,2.8,0,0,0,0,0,0,0,504,234,424,220,362,192,469,219,,,,,,,0.3,0.0,0.13,0.43,2.45,2.62,35,16,771,332,444,209,376,121,0.87,0.0,6.115
True,False,,,432987,0,0,0,0,0,1,1.0,1.0,0,510,0,660,False,174,603,40,366,1.0,False,333,0.1,False,,0,12,14,35776,0,31786,0,0,0.2,361,57.0,148,463,False,366,11,0,0,0,0,0,0,0,0,0,1,0,6,8.8,0.0,0,0.9,0,0.0,0.0,0.0,0.14,0,0,0,0,0,0,0,505,43,589,51,548,32,526,43,,,,,,,0.0,8.18,0.0,0.0,1.15,0.0,657,47,96,30,466,44,481,65,0.0,0.0,1.0
True,False,,,464353,0,0,0,0,0,1,1.0,1.0,0,182,0,669,False,174,603,40,450,0.0,False,161,0.0,False,,0,12,14,2198,0,1934,0,0,0.0,176,241.0,134,53,False,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,613,69,600,58,559,39,613,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,668,54,107,37,620,69,665,72,0.0,0.0,0.0
True,False,,,591386,0,0,0,0,0,3,1.0,1.0,0,495,0,688,False,174,603,45,712,0.0,False,508,0.0,False,,0,12,14,1051,0,816,0,0,0.0,543,241.0,168,598,False,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,761,321,758,321,741,313,761,321,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,476,301,425,105,764,322,748,313,0.0,0.0,0.0
True,False,,,611926,0,0,0,0,0,2,1.0,1.0,0,20,0,692,False,174,603,40,740,0.0,False,492,0.0,False,,0,12,14,1247,0,1170,0,0,0.0,530,241.0,342,367,False,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,653,247,641,246,603,238,653,247,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,722,229,161,99,660,246,684,234,0.0,0.0,0.0
True,False,0.0,0.0,500058,0,0,0,0,0,4,0.0,0.0,0,227,0,709,False,97,368,45,550,1.0,False,158,0.0,False,,4,12,14,6042,0,5445,0,0,0.2,172,241.0,266,618,False,550,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0,0.0,0,0.0,0.01,0.01,0.45,0,0,0,0,0,0,0,724,63,514,55,702,63,724,63,,,,,,,0.0,0.0,0.09,0.09,4.05,9.0,426,69,375,10,495,53,681,85,0.0,0.0,1.0
True,False,,,100052173,0,0,0,0,0,5,5.8,1.0,4,39,0,744,False,174,603,15,17,0.0,False,625,6.3,False,,0,12,14,189785,0,371985,0,0,78.7,656,152.0,8,341,False,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,10,4,3,0,0,5,36,570,20,548,20,499,20,570,20,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,789,5,20,20,580,20,435,5,0.0,0.0,100.44519627500122
True,False,100.0,100.0,211975,0,0,-2,2,0,2,3.5,0.5,6,320,0,340,False,174,378,53,221,2.3,False,14,2.3,False,,0,13,43,435566,0,725398,0,0,11.5,19,207.0,30,381,False,221,2012,0,0,6,28,0,0,0,3,0,0,1,307,339.8,249.8,100,68.9,23,1.57,1.3,2.87,29.72,0,0,0,0,0,0,0,220,82,175,37,275,81,238,76,,,,,,,0.07,0.0,0.06,0.13,1.33,1.25,152,19,658,254,245,78,130,49,1.03,0.27,62.361408008658
True,False,100.0,100.0,126184,0,0,-2,2,0,2,0.5,0.5,0,372,0,341,False,174,424,53,68,2.5,False,16,0.8,False,,0,13,43,73413,0,279388,0,0,4.7,21,152.0,84,352,False,68,677,0,0,3,11,0,0,0,0,0,0,0,121,104.6,33.7,20,15.9,8,0.22,0.17,0.39,13.44,0,0,0,0,0,0,0,394,141,394,139,403,142,418,145,,,,,,,0.03,0.0,0.02,0.05,1.79,1.46,145,16,651,251,215,69,229,89,1.06,0.4,23.21424242424242
True,False,100.0,100.0,165809,0,0,-4,4,2,3,6.2,0.5,3,51,0,342,False,174,443,61,105,3.3,False,690,2.8,False,,0,13,43,979839,0,1228232,0,0,18.0,83,173.0,15,197,False,105,2667,4,4,10,36,0,0,0,7,0,0,13,568,603.0,800.4,532,193.6,29,3.84,4.56,8.4,39.68,0,0,0,0,0,0,0,100,38,20,16,56,36,39,31,4.0,,,,,,0.13,0.0,0.15,0.28,1.34,1.21,68,41,733,304,119,54,117,37,0.98,0.34,109.93610013597512
True,False,100.0,100.0,477555,0,0,-3,3,0,3,0.8,0.5,0,401,0,343,False,174,547,47,481,1.0,False,78,0.1,False,,0,13,43,5257,0,32204,0,0,0.6,87,161.0,92,243,False,481,14,0,0,0,1,0,0,0,0,0,0,0,13,4.4,12.6,0,1.6,0,0.0,0.02,0.02,0.47,0,0,0,0,0,0,0,520,238,450,229,754,322,519,239,,,,,,,0.0,0.0,0.13,0.13,3.02,6.43,334,217,476,135,513,235,546,207,0.0,0.0,3.12
True,False,,,17601,0,0,-1,1,0,1,0.5,0.5,0,456,0,344,False,174,603,39,130,0.0,False,116,0.2,False,,0,13,43,22375,0,23641,0,0,0.0,124,241.0,271,51,False,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,572,45,550,25,501,4,572,45,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,732,62,29,2,582,46,363,52,0.0,0.0,0.0
True,False,100.0,100.0,61366,0,0,0,0,4,3,6.2,0.5,1,280,0,345,False,174,138,95,746,4.1,False,164,11.6,False,,0,13,43,2706405,0,2382547,0,0,12.0,179,21.0,393,564,False,746,1694,4,9,10,19,0,0,0,2,0,0,12,462,466.6,920.0,411,179.5,19,5.17,6.75,11.92,21.47,0,0,0,0,0,0,0,156,59,12,11,79,51,55,38,1.0,,1.0,,4.0,,0.27,0.0,0.36,0.63,1.14,1.01,6,5,799,343,42,20,37,11,1.01,0.53,114.35573809523811
True,False,100.0,100.0,248875,0,0,-3,3,1,3,3.2,0.5,3,265,0,346,False,174,293,62,347,3.0,False,183,1.7,False,,0,13,43,581377,0,802508,0,0,14.2,202,21.0,320,547,False,347,1506,3,6,8,14,0,0,0,1,0,0,3,425,453.8,515.9,528,150.0,16,1.32,3.81,5.13,15.18,0,0,0,0,0,0,0,160,62,72,56,57,37,75,51,,,,,,,0.08,0.0,0.23,0.31,0.91,0.84,64,37,747,316,148,66,153,50,0.96,0.48,90.78365134865133
True,False,100.0,100.0,121160,0,0,-2,2,2,1,4.8,0.5,7,129,0,347,False,174,491,53,61,4.3,False,593,5.7,False,,0,13,43,885490,0,1169725,0,0,20.9,216,30.0,15,340,False,61,2320,0,4,10,26,0,0,0,4,0,54,9,400,567.0,43.0,0,60.9,26,0.0,0.16,0.16,29.5,0,0,0,0,0,0,0,112,19,373,1,789,80,264,18,,,,,,,0.0,2.09,0.01,0.01,1.14,1.01,144,3,650,80,29,5,66,13,1.01,0.39,110.12542037728785
True,False,100.0,100.0,209244,0,0,-4,4,2,3,1.8,0.5,1,413,0,348,False,174,487,91,214,3.8,False,227,4.6,False,,0,13,43,1832067,0,3152061,0,0,11.5,245,241.0,91,561,False,214,1771,7,3,6,24,0,0,0,2,0,0,10,454,448.0,749.0,449,164.2,20,5.17,5.33,10.49,29.11,0,0,0,0,0,0,0,161,63,28,24,71,45,61,42,3.0,,,,,,0.26,0.0,0.27,0.53,1.48,1.22,9,6,796,342,67,33,82,24,1.02,0.3,98.08338888888889
True,False,100.0,100.0,114283,0,0,-1,1,0,3,0.8,0.5,0,205,0,349,False,174,379,64,51,1.9,False,269,0.2,False,,0,13,43,55079,0,64648,0,0,5.9,283,241.0,85,201,False,51,710,1,1,2,10,0,0,0,3,0,0,4,187,157.2,321.4,234,71.3,7,1.13,1.67,2.8,11.33,0,0,0,0,0,0,0,343,156,130,91,151,97,229,115,,,,,,,0.14,0.0,0.21,0.35,1.44,1.27,49,25,755,323,324,148,338,107,0.89,0.25,37.37866666666666
True,False,100.0,100.0,477424,0,0,5,-5,2,2,5.8,0.5,8,258,0,350,True,174,158,65,480,4.1,False,280,38.6,False,,0,13,43,6026146,0,5098220,0,0,23.5,292,97.0,87,453,False,480,3278,5,0,13,41,0,0,0,2,0,0,15,623,847.0,501.7,497,185.0,36,4.6,2.92,7.52,44.27,0,0,0,0,0,0,0,23,7,74,14,63,2,49,5,,,,,,,0.13,0.0,0.08,0.21,1.22,1.13,48,3,764,266,40,3,4,1,0.99,0.36,150.1730119047619
True,False,100.0,100.0,223094,0,0,-1,1,5,4,1.8,0.5,6,145,0,351,False,174,454,149,267,5.8,False,283,24.0,False,,0,13,43,4294318,0,7443687,0,0,12.1,298,161.0,19,422,False,267,2736,22,3,10,38,0,0,1,2,0,0,26,795,946.0,359.4,1511,281.8,31,21.9,2.04,23.94,41.27,0,0,0,0,0,0,0,11,2,114,9,2,1,6,2,,,3.0,,1.0,,0.72,0.0,0.07,0.79,1.36,1.25,1,1,804,87,5,2,13,5,1.02,0.33,194.60107142857146
True,False,0.0,0.0,461358,0,0,0,0,0,4,0.0,0.0,0,262,0,352,False,159,40,70,431,0.0,False,759,0.1,False,,4,13,43,0,0,29626,0,0,0.0,347,,409,618,False,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,803,86,803,86,803,86,803,86,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,30,14,778,76,802,86,476,67,0.0,0.0,0.0
True,False,0.0,0.0,121145,0,0,-2,2,0,2,0.0,0.0,0,254,0,353,False,127,68,53,60,0.0,False,126,0.2,False,,4,13,43,4654,0,78784,0,0,0.0,374,,409,618,False,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,793,268,793,268,788,268,793,268,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,143,15,649,250,792,267,368,140,0.0,0.0,0.0
True,False,100.0,0.0,91651,0,0,-1,1,3,3,0.0,0.0,0,334,0,354,False,174,586,54,792,3.5,False,374,1.2,False,,0,13,43,777810,0,787720,0,0,20.2,406,97.0,344,105,False,792,2194,6,3,10,29,0,0,0,5,1,0,13,542,606.4,579.3,204,139.1,25,1.91,3.21,5.11,31.5,0,0,0,0,0,0,0,97,36,58,48,174,111,89,59,,,,,,,0.08,0.0,0.13,0.21,1.29,1.19,123,76,665,261,94,42,180,58,1.03,0.41,114.36844516594516
True,False,100.0,100.0,477064,0,0,-2,2,0,2,2.8,0.5,0,431,0,355,False,174,200,43,478,2.4,False,395,3.5,False,,0,13,43,2629386,0,2455882,0,0,15.3,427,241.0,222,433,False,478,1888,1,2,5,27,0,0,0,3,1,0,1,285,293.8,218.6,139,65.0,21,1.32,1.01,2.33,27.6,0,0,0,0,0,0,0,243,90,191,40,231,59,250,79,,,,,,,0.06,0.0,0.05,0.11,1.32,1.29,587,131,237,157,219,71,105,40,1.0,0.24,68.48419135766193
True,False,100.0,100.0,465351,0,0,-1,1,1,3,3.2,0.5,6,339,0,356,False,174,221,49,451,3.1,False,505,0.2,False,,0,13,43,91520,0,84423,0,0,16.5,470,173.0,31,553,False,451,1670,1,7,9,19,0,0,0,4,0,0,6,373,370.4,422.4,206,99.9,19,1.11,3.32,4.43,24.87,0,0,0,0,0,0,0,199,86,93,72,172,109,147,86,,,,,,,0.06,0.0,0.18,0.24,1.34,1.02,266,171,556,190,138,62,398,136,1.02,0.49,82.35971936944635
True,False,,,432714,0,0,-4,4,0,3,1.2,0.5,0,216,0,357,False,174,603,46,364,2.1,False,445,0.1,False,,0,13,43,31125,0,30488,0,0,6.7,480,241.0,336,365,False,364,340,3,0,0,6,0,0,0,1,0,0,0,102,113.0,64.6,136,30.7,3,2.8,0.8,3.6,5.25,0,0,0,0,0,0,0,382,180,343,195,235,136,362,181,,,,,,,0.74,0.0,0.21,0.95,1.39,1.59,356,229,455,121,273,118,458,165,0.79,0.0,31.07165476190476
True,False,,,88248,0,0,-3,3,0,1,0.5,0.5,0,468,0,358,False,174,603,52,786,2.7,False,529,0.7,False,,0,13,43,98398,0,126640,0,0,6.7,566,80.0,19,113,False,786,1099,0,0,3,18,0,0,0,1,0,33,0,144,292.6,0.0,0,29.4,12,0.0,0.0,0.0,19.12,0,0,0,0,0,0,0,245,23,792,82,786,78,366,23,,,,,,,0.0,2.7,0.0,0.0,1.57,1.47,162,5,631,78,187,31,241,31,0.98,0.25,32.87619886363636
True,False,100.0,100.0,220566,0,0,-3,3,0,3,0.8,0.5,0,436,0,360,False,174,142,62,252,1.0,False,302,0.8,False,,0,13,43,42024,0,422926,0,0,0.5,616,200.0,67,443,False,252,72,0,0,0,1,0,0,0,0,0,0,0,21,12.2,17.5,0,3.0,1,0.0,0.09,0.09,0.33,0,0,0,0,0,0,0,498,228,437,224,799,345,497,232,,,,,,,0.0,0.0,0.11,0.11,0.41,1.25,61,34,744,313,529,247,232,74,1.25,0.0,2.635
True,False,100.0,100.0,171314,0,0,0,0,0,2,6.5,0.5,7,447,0,361,False,174,294,55,120,3.3,False,247,5.5,False,,0,13,43,820491,0,702651,0,0,16.4,623,173.0,384,281,False,120,2269,0,0,11,21,1,0,0,4,0,0,7,410,478.2,173.8,150,80.2,25,1.54,1.2,2.74,29.48,0,0,0,0,0,0,0,151,58,227,57,221,54,202,63,,,,,,,0.06,0.0,0.05,0.11,1.17,0.83,107,11,687,258,117,28,68,23,0.99,0.44,91.94831150589606
True,False,0.0,0.0,97299,0,0,-2,2,1,2,0.0,0.0,0,244,0,362,False,151,404,53,801,2.6,False,643,1.0,False,,2,13,43,197218,0,359413,0,0,5.5,675,241.0,140,560,False,801,544,2,0,1,11,0,0,0,1,0,0,2,92,155.6,49.8,70,27.4,6,0.6,0.17,0.77,5.95,0,0,0,0,0,0,0,347,126,361,123,311,97,371,126,,,,,,,0.1,0.0,0.03,0.13,0.98,1.82,141,14,647,249,198,60,206,81,0.99,0.17,29.462268065268066
True,False,0.0,0.0,58621,0,0,-4,4,0,2,0.0,0.0,0,292,0,363,False,74,315,51,701,0.9,False,697,2.5,False,,4,13,43,187185,0,910764,0,0,2.5,730,241.0,196,618,False,701,966,0,0,0,21,0,0,0,3,0,0,0,63,157.4,147.7,29,33.5,9,0.12,1.34,1.46,19.26,0,0,0,0,0,0,0,342,124,249,67,386,132,349,117,,,,,,,0.01,0.0,0.12,0.13,1.79,1.96,178,24,614,244,532,178,123,45,0.84,0.0,12.47
True,False,100.0,100.0,510281,0,0,-5,5,2,3,0.8,0.5,1,473,0,571,False,174,159,60,570,3.7,False,474,1.9,False,,0,13,43,1583671,0,1486188,0,0,17.7,634,30.0,245,186,False,570,1760,1,11,8,25,0,0,0,3,0,0,15,442,415.2,682.9,671,177.3,21,5.02,6.1,11.12,21.39,0,0,0,0,0,0,0,175,71,40,34,42,25,57,40,6.0,,4.0,,,,0.26,0.0,0.31,0.57,1.09,1.28,79,51,731,302,74,34,139,47,1.07,0.41,110.79253827422579
True,False,100.0,100.0,472769,0,0,-1,1,1,3,1.2,0.5,0,379,0,607,False,174,173,49,466,3.4,False,513,0.2,False,,0,13,43,59628,0,35497,0,0,6.3,571,241.0,230,416,False,466,525,2,0,3,3,0,0,0,0,0,0,4,118,133.4,76.2,112,32.2,6,1.28,0.68,1.96,5.49,0,0,0,0,0,0,0,365,169,327,189,264,150,354,177,,,,,,,0.22,0.0,0.12,0.34,0.94,0.51,267,172,557,191,103,45,336,105,1.03,0.51,32.04304761904762
True,False,,,59859,0,0,-2,2,1,3,3.5,0.5,14,195,0,625,False,174,603,63,722,2.9,False,282,0.5,False,,0,13,43,182462,0,163328,0,0,15.4,294,80.0,308,490,False,722,2218,1,7,10,28,0,0,0,1,0,0,5,460,387.0,781.3,273,144.2,25,3.21,4.43,7.63,35.69,0,0,0,0,0,0,0,189,80,25,21,123,81,83,56,2.0,,2.0,,,,0.13,0.0,0.18,0.31,1.45,1.14,51,26,750,319,159,70,263,81,1.01,0.41,96.12050901875902
True,False,0.0,0.0,476369,0,0,0,0,0,2,0.0,0.0,0,202,0,626,False,48,122,45,475,0.0,False,347,0.0,False,,4,13,43,491,0,793,0,0,0.0,380,,409,618,False,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,712,266,709,265,689,264,712,266,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,406,71,355,205,717,265,754,257,0.0,0.0,0.0
True,False,0.0,0.0,516250,0,0,0,0,0,3,0.0,0.0,0,206,0,671,False,77,366,45,592,0.0,False,728,0.0,False,,4,13,43,2083,0,1974,0,0,0.0,760,241.0,93,618,False,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,728,297,724,297,706,288,728,297,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,271,382,75,732,298,716,297,0.0,0.0,0.0
True,False,100.0,100.0,554194,0,0,0,0,0,2,0.5,0.5,0,209,0,672,False,174,174,40,662,0.5,False,618,0.0,False,,0,13,43,6735,0,5430,0,0,0.2,650,241.0,306,74,False,662,95,0,0,0,2,0,0,0,1,0,0,0,7,19.6,2.2,2,2.4,1,0.0,0.01,0.01,2.37,0,0,0,0,0,0,0,484,173,490,179,470,174,501,174,,,,,,,0.0,0.0,0.01,0.01,2.25,1.89,704,213,143,83,552,191,602,209,0.95,0.0,1.0
True,False,0.0,0.0,447880,0,0,0,0,0,2,0.0,0.0,0,251,0,675,False,95,300,40,408,0.0,False,720,0.0,False,,4,13,43,2181,0,2281,0,0,0.0,753,241.0,238,618,False,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,608,212,595,210,554,199,608,212,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,663,180,102,50,615,211,691,236,0.0,0.0,0.0
True,False,,,487837,0,0,0,0,0,4,0.5,0.5,0,121,0,698,False,174,603,45,499,1.0,False,482,0.1,False,,0,13,43,35210,0,26588,0,0,0.2,516,241.0,218,510,False,499,27,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,5,0.5,0,0.04,0.0,0.04,0.02,0,0,0,0,0,0,0,549,58,528,57,456,58,535,58,,,,,,,0.13,0.0,0.0,0.13,0.07,0.0,409,68,358,9,493,52,445,65,0.0,0.0,1.0
True,False,,,494307,0,0,0,0,0,2,0.5,0.5,0,348,0,703,False,174,603,40,526,0.0,False,20,0.0,False,,0,13,43,1377,0,1053,0,0,0.0,26,241.0,230,423,False,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,617,216,604,214,563,203,617,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,674,186,113,56,624,215,692,237,0.0,0.0,0.0
True,False,,,613120,0,0,0,0,0,1,0.5,0.5,0,467,0,704,False,174,603,40,744,0.0,False,94,0.0,False,,0,13,43,1155,0,838,0,0,0.0,100,241.0,331,486,False,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,655,75,643,64,605,45,655,75,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,724,60,163,43,662,75,722,76,0.0,0.0,0.0
True,False,,,578153,0,0,0,0,0,2,0.5,0.5,0,2,0,732,False,174,603,50,696,2.3,False,362,0.3,False,,0,13,43,118620,0,89012,0,0,2.8,394,231.0,265,579,False,696,503,0,0,2,6,1,0,0,1,0,0,0,78,102.0,33.9,4,14.1,6,0.02,0.09,0.11,6.98,0,0,0,0,0,0,0,400,143,393,138,466,171,423,147,,,,,,,0.0,0.0,0.02,0.02,1.25,1.07,235,27,612,243,243,77,293,113,1.07,0.36,13.59
True,False,,,616222,0,0,0,0,0,2,0.5,0.5,0,508,0,733,False,174,603,45,748,1.0,False,747,0.0,False,,0,13,43,2505,0,1934,0,0,0.2,728,30.0,279,232,False,748,1,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.0,0,0.3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,528,189,765,267,749,267,542,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,490,81,439,215,507,176,682,232,0.0,0.0,1.0
True,False,,,100037973,0,0,0,0,0,5,8.2,0.5,10,411,0,736,False,174,603,15,2,0.0,False,274,29.2,False,,0,13,43,105807,0,81844,0,0,75.3,288,200.0,14,349,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,10,3,3,0,0,8,28,566,16,544,16,495,16,566,16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,785,1,16,16,576,16,362,1,0.0,0.0,100.89866367456074
